#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	weird
#open	2019-04-17-11-47-05
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	name	addl	notice	peer
#types	time	string	addr	port	addr	port	string	string	bool	string
1313583870.684872	C7Rzdf2N6U2EIC3ZVc	60.190.223.75	2012	147.32.84.165	1048	bad_TCP_checksum	-	F	bro
1313589287.636471	CcUfG72IBYLOUyhF0l	147.32.84.204	2316	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589287.636471	CGNink1TTJC3gePV14	147.32.84.204	2317	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589287.636471	CLQlwy2Jc8jI7bHkWl	147.32.84.204	2318	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589287.659407	Cz1L1nFS4lJCCvUWg	147.32.84.204	2319	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589287.659407	C2ddpJ26rr4sRhWV46	147.32.84.204	2321	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589287.659407	C7HWC72YVnjQk9QPw6	147.32.84.204	2323	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589287.659407	CNknyu3EufB9xpZXqk	147.32.84.204	2324	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589287.659407	Cjn9iZ3pH2XA1EZP7	147.32.84.204	2320	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589287.659407	CuaX2G132vvbmPjX3l	147.32.84.204	2322	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589287.659407	CNCFvg1Xui147Iw7qa	147.32.84.204	2325	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589287.659407	CNmfV83YTEYqvptxaa	147.32.84.204	2327	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589287.659407	CyVb7245vUiBqCiq28	147.32.84.204	2326	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589287.659407	CD7rnF4j3lNt5zrNG7	147.32.84.204	2331	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589287.689094	CCP0RY2NDFoPmR6t7k	147.32.84.204	2335	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589287.689094	Csbs6rpmg7jGvCF7l	147.32.84.204	2336	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589287.689094	CsWzzE1XW4bAbsRrFh	147.32.84.204	2338	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589288.036509	CNZ2CUA3F1CAyjNXa	147.32.84.204	2341	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589291.799139	CA2AtEf5gSTwwgeGh	147.32.84.208	1914	50.7.244.234	65500	unknown_dce_rpc_auth_type_45	-	F	bro
1313589293.017164	CWaExw2bUdKqKFjs51	147.32.84.206	4486	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589293.017164	Cz5WG21EibGAKryNZe	147.32.84.206	4487	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589294.169625	CA0bjh3a4sMKMnIVd9	147.32.84.206	4494	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589294.169625	COJicx1LcTDDklJFGf	147.32.84.206	4495	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589294.311726	CQ3UvkOHs1XidZeCc	147.32.84.206	4498	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589294.311726	C6EnmEAcW3naPw5i2	147.32.84.206	4499	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589295.461529	C56ABy13ETBxxPuasf	147.32.84.206	4504	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589295.461529	C36uKH8F4bV8Ijqdj	147.32.84.206	4505	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589297.128998	Czd5zXpeufrZDSa4a	147.32.84.206	4512	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589297.128998	CBjKXr1ZCkpphLJcK1	147.32.84.206	4513	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589297.990031	CnzDy02p7mOss9oUae	147.32.84.165	3175	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589298.040153	CuwptG3f98w3Ku0us2	147.32.84.165	3176	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589298.040153	CoQDAypl9dyEDh464	147.32.84.165	3177	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589298.040153	CU3UI33QdHpCjpxoz3	147.32.84.165	3178	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589298.098117	CiAO2241UpEvXEPzIf	147.32.84.192	3183	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589298.098117	Cl6mPL2G3vR81JbKt1	147.32.84.192	3184	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589299.620872	CV395z0Ok1osIA9pb	147.32.84.165	3189	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589299.634533	CgFR8B3ktISb5DLgB9	147.32.84.165	3190	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589300.075474	CXINKg1E5oUFiKLg36	147.32.84.206	4524	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589300.075474	CFmpWz4iBElxwQHc24	147.32.84.206	4525	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589300.322677	CBo7tf3Hyj402WJQH6	147.32.84.205	1792	212.117.177.186	65500	unknown_dce_rpc_auth_type_177	-	F	bro
1313589301.570605	C2vjOm4qYWEJycFAgg	147.32.84.192	137	147.32.84.255	137	dns_unmatched_msg	-	F	bro
1313589301.576004	CUT0d34BwSkIyLZUO6	147.32.84.165	3194	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589301.696725	CLq8f71BaE0vvHSzj1	147.32.84.165	3195	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589302.131731	CKSvga3y9T1Az8MlVe	147.32.84.165	3197	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589302.131731	CschOrYbPlIIB8qKf	147.32.84.165	3198	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589302.381887	CTKKi73bkbXMHJcwH4	147.32.84.165	3203	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589302.472069	C9JKYO3f838YOgFiVb	147.32.84.165	3204	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589302.472069	C8kfRF1A72pfso7ZXc	147.32.84.165	3205	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589302.610510	CavHm21v49ANITrQq4	147.32.84.165	3207	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589302.610510	CBByWn3JeWTtThznxd	147.32.84.165	3208	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589302.871959	CcTuwACg5IV2I0Ylf	147.32.84.165	3211	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589303.269661	CNjc3E9fwTvtb6e97	147.32.84.206	4530	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589304.359501	CSLQd41qGre7WB1Zok	147.32.84.206	4531	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589305.141838	CljDJW3Hlp1rQ50Mtj	147.32.84.165	3218	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589305.338779	CEE0UL3J9taDifTUKa	147.32.84.165	3219	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589305.876909	CgSUUrNIbYYGkuTR7	147.32.84.191	2381	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589308.588749	CHJcGl4fpTUF3ojgM8	147.32.84.207	1058	212.117.177.186	65500	unknown_dce_rpc_auth_type_117	-	F	bro
1313589309.105279	CJDg6k4c3esLXMQaLd	147.32.84.206	4545	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589309.105279	CG9XGz1gIPTJ2IauH1	147.32.84.206	4546	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589309.628274	CSEtdv3rMhMq0aqfhg	147.32.84.205	1839	212.117.177.186	65500	unknown_dce_rpc_auth_type_69	-	F	bro
1313589309.969238	CRP4Fk1vo4gAb46Poi	147.32.84.206	4551	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589309.969238	CganOJ1kgBPtdga78f	147.32.84.206	4552	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589310.500487	C4PKFl4Vnv8RHx3F6a	147.32.84.208	1025	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589311.926062	CX4fKz3gvxGotvaSCe	147.32.84.207	1076	212.117.177.186	65500	unknown_dce_rpc_auth_type_210	-	F	bro
1313589312.314820	CoRxXJPyljPcixj1a	147.32.84.192	3210	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589312.314820	CCJkfo42WiAlxc73pe	147.32.84.192	3211	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589312.314820	C6FgM33zzh8XaPY1m7	147.32.84.192	3214	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589312.314820	CdRI7KFaju7jSx1Oi	147.32.84.192	3215	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589312.655014	C0FRLHMeZ3TN5OK71	147.32.84.192	3220	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589312.655014	Cy0bHBGokCjftlknj	147.32.84.192	3221	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589312.747866	CqhU6k2IN1inryAmnj	147.32.84.191	2381	147.32.80.9	53	dns_unmatched_reply	-	F	bro
1313589313.594472	C01RCg4tCMofRDFg7	147.32.84.165	3238	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589313.594472	C8WN7C49i8cRKAiCNf	147.32.84.165	3239	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589315.069049	Cp8zBS2ajBxZJFCWR8	147.32.84.165	3249	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589315.137438	CSUipxezuvOZ6O5f8	147.32.84.165	3250	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589315.354094	CoKEAzh7miH5MNid9	147.32.84.206	4577	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589315.354094	CUpGMz4LRJaIFbOdma	147.32.84.206	4578	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589316.053894	Cp9lYa4134xhgg0nUi	147.32.84.207	1092	212.117.177.186	65500	unknown_dce_rpc_auth_type_48	-	F	bro
1313589316.756625	C6PEy04jxh3FVKAEp7	147.32.84.165	3254	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589316.756625	CpEBJ21DhdQEFaQfff	147.32.84.165	3255	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589317.315394	CGZp9p3MEHjGlvyke3	147.32.84.192	1025	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589317.637161	Cn1U032nPtLQA1ygEi	147.32.84.165	3263	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589317.666397	COJUGJ10OR07KYVPU	147.32.84.165	3264	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589318.187942	CXCSZB2yPwEn9QnuCa	147.32.84.204	2398	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589318.851628	CWTUmD4WxaSGzzP46e	147.32.84.207	1098	212.117.177.186	65500	unknown_dce_rpc_auth_type_48	-	F	bro
1313589318.921116	CWTUmD4WxaSGzzP46e	147.32.84.207	1098	212.117.177.186	65500	unknown_dce_rpc_auth_type_21	-	F	bro
1313589319.553806	CnlDW41kWk9cEZ6vQ	147.32.84.206	1025	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589319.646145	CoGmhS2bXjJSnpjVCe	147.32.84.206	4597	61.17.216.92	6667	irc_line_too_short	-	F	bro
1313589320.323139	CoGmhS2bXjJSnpjVCe	147.32.84.206	4597	61.17.216.92	6667	irc_invalid_command	-	F	bro
1313589320.323139	CoGmhS2bXjJSnpjVCe	147.32.84.206	4597	61.17.216.92	6667	bad_HTTP_request	-	F	bro
1313589320.323139	CoGmhS2bXjJSnpjVCe	147.32.84.206	4597	61.17.216.92	6667	empty_http_request	-	F	bro
1313589320.563825	CybhX217SW8xR2kLlb	147.32.84.204	2402	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589322.178080	CQEWOo3sZcrJlim3l	147.32.84.193	1070	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589325.663612	Cy2DxrzU7S8YTXvE8	147.32.84.209	1436	212.117.177.186	65500	unknown_dce_rpc_auth_type_164	-	F	bro
1313589325.854978	Cy2DxrzU7S8YTXvE8	147.32.84.209	1436	212.117.177.186	65500	unknown_dce_rpc_auth_type_70	-	F	bro
1313589326.020850	Cy2DxrzU7S8YTXvE8	147.32.84.209	1436	212.117.177.186	65500	unknown_dce_rpc_auth_type_216	-	F	bro
1313589326.069054	Cy2DxrzU7S8YTXvE8	147.32.84.209	1436	212.117.177.186	65500	unknown_dce_rpc_auth_type_102	-	F	bro
1313589327.246186	CNnX282Qk0ZGmC9Lrc	147.32.84.206	4614	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589327.297025	CdNOr13EK4rcJnism7	147.32.84.206	4615	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589327.309646	C5PxeV2YKL1OaOqZY4	147.32.84.192	3250	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589327.309646	CV8lmq2o9F7wNzZKM9	147.32.84.192	3251	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589327.309646	CyZaBx1DP98cfbWn02	147.32.84.192	3253	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589327.319136	CR29Nz3hgyn8gSzgJa	147.32.84.192	3254	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589327.319136	CobhMpOD5l64GJmZ	147.32.84.192	3255	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589327.480842	CHeqEB1rwujQKHzK5a	147.32.84.192	3258	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589327.537762	CKWgww1dsIM3ybsBwc	147.32.84.192	3259	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589327.596222	CnJd5C1efm5KNYk1Uf	147.32.84.192	3261	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589327.596222	C4KubN3lUsMLMzUkxi	147.32.84.192	3262	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589327.637379	CMbBKq2Yfg8U7fDAO8	147.32.84.206	4619	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589327.717990	CkYPbU2UBtDqZCUQ68	147.32.84.192	3265	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589327.717990	C9YhH61GvztwCsmB5f	147.32.84.192	3266	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589327.717990	CkyNtMpzAlTpjKa1d	147.32.84.192	3267	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589327.902453	CCgURn4WCAmUMfnul6	147.32.84.206	4620	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589327.941435	CHX6pw2ZjP3A1g4R7k	147.32.84.207	1101	212.117.177.186	65500	unknown_dce_rpc_auth_type_235	-	F	bro
1313589332.688206	C6k4mKDgW7aTzw3C3	147.32.84.204	2416	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589332.688206	Ccci9c3oMq4xznPGuf	147.32.84.204	2417	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589332.688206	C1OZgy4mN2MtaTRw1f	147.32.84.204	2418	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589332.688206	C4Tjeq2xxvBQgcTwsi	147.32.84.204	2419	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589332.688206	C9TKz72mfQ6TyAkUP5	147.32.84.204	2420	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589332.688206	CLomMjuBDGhx9MF3b	147.32.84.204	2421	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589332.688206	CLJnMp1knP8285erq4	147.32.84.204	2422	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589332.688206	CyyC2M12NMxyEMm9M8	147.32.84.204	2425	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589332.688206	C15MHS3i20KHEPIkNl	147.32.84.204	2424	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589332.688206	CegZyA4C4pTk3MiTv4	147.32.84.204	2423	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589332.688206	CTXRHGs00d2bKd651	147.32.84.204	2426	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589332.688206	CnX2Bb39iKFwFJw5ch	147.32.84.204	2429	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589332.688206	CUTKGrQ1XPLS470Rf	147.32.84.204	2427	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589332.688206	Cs3ODJQdNdu1UgdK	147.32.84.204	2430	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589332.688206	CyQIle2dzUMw6XwJu9	147.32.84.204	2431	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589332.688206	CkYnCp72SLLoW2b1b	147.32.84.204	2437	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589332.688206	Ci1d613H18Nt7H2tq1	147.32.84.204	2439	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589333.022030	CeFJvE2YdZoSBuMhQ6	147.32.84.165	3322	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589333.236218	CjiaKc2aLFMgDHr2ta	147.32.84.204	2445	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589333.864274	C8nGte4B5vB5SiaRba	147.32.84.165	3324	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589333.903392	Ch4EyH1DzQRqFMPCJe	147.32.84.208	1993	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589333.903392	CVOWYwjWsN0JwzSy7	147.32.84.208	1994	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589333.903392	CKagevJlfvWQ3cPz4	147.32.84.208	1995	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589333.903392	CTRu5MaBzhl7xbW3b	147.32.84.208	1996	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589333.903392	C9pTW31AQ9MmGpdddg	147.32.84.208	1997	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589333.903392	Ckwz3A2KIxul3ORgbe	147.32.84.208	1998	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589333.903392	Cu0633IURpTRPjEv2	147.32.84.208	1999	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589333.903392	CNSxKN2VDdPkbUSRAa	147.32.84.208	2000	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589333.903392	CYmv6a3Va3u5kpUqDh	147.32.84.208	2001	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589333.903392	CUmCBe4bACOQAhp6N	147.32.84.208	2002	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589333.903392	Cqj0bV2y1OLk6nCV3i	147.32.84.208	2003	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589333.903392	CKoceZrR5RjDuII	147.32.84.208	2004	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589333.903392	Cwlwxq4mFY9z7hMSn5	147.32.84.208	2005	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589333.903392	C9KpGA1B8Zj8f7Zel8	147.32.84.208	2006	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589333.903392	C08gvO3KH4hz977c6	147.32.84.208	2010	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589333.903392	C9002P3uvB8zsTm1Cf	147.32.84.208	2009	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589333.903392	Cp2Kzh17xc1aRpudg	147.32.84.208	2015	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589333.903392	Cw4Ugp1ZWe31DkrAMh	147.32.84.208	2016	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589333.903392	CevUm82btV12dxVyr3	147.32.84.208	2017	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589334.346385	ChBw6l4KmsCKqtAkAg	147.32.84.208	2021	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589335.526728	CsX6RFYGIR4yELFG8	147.32.84.165	3326	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589335.526728	CIFUEa3ttcDxTRO1al	147.32.84.165	3327	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589337.959239	CYGL982Uo15bGiwVc8	147.32.84.206	4643	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589337.959239	CbzhQ54DYZVjROVsG8	147.32.84.206	4644	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589339.283999	CMpj2S2escOHlIYt5g	147.32.84.207	1113	212.117.177.186	65500	unknown_dce_rpc_auth_type_33	-	F	bro
1313589339.297612	C4nq5kJQiodMQfjKe	147.32.84.206	4650	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589339.297612	CsIfvQBunN5QZVpv4	147.32.84.206	4651	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589339.497499	CMpj2S2escOHlIYt5g	147.32.84.207	1113	212.117.177.186	65500	unknown_dce_rpc_auth_type_207	-	F	bro
1313589340.415436	CPjwj24aAfeLNKkTp2	147.32.84.206	4654	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589340.415436	COXQVI2bIkNegTPe1	147.32.84.206	4655	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589340.488212	CRaX7j2I1yaBZgYqt1	147.32.84.206	4657	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589341.488901	CT84Un2jrdv6PdyI6j	147.32.84.205	1873	212.117.177.186	65500	unknown_dce_rpc_auth_type_153	-	F	bro
1313589341.819667	CT84Un2jrdv6PdyI6j	147.32.84.205	1873	212.117.177.186	65500	unknown_dce_rpc_auth_type_3	-	F	bro
1313589342.546876	C7BlFK2c31oDB6rQa	147.32.84.192	3297	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589342.546876	COCKYQ8B1l46dPBVi	147.32.84.192	3298	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589343.057965	C8l6gl4AGA35CpjCog	147.32.84.165	3350	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589343.108599	Cw2Vrf3PlWBCYTqpI6	147.32.84.192	3305	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589343.119275	Cikm8BCU7Xq2govcd	147.32.84.192	3306	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589343.408516	CbtDfR1jg61XJaNXCf	147.32.84.165	3355	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589344.017849	CFW9Ni4YdwkmOe60ha	147.32.84.208	137	147.32.84.255	137	dns_unmatched_msg	-	F	bro
1313589344.685855	CQ56Ga1X5sknV7Uuqa	147.32.84.165	3359	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589344.871384	C5hiu52jXQXYgUsil4	147.32.84.165	3360	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589345.146828	C1pHjl8myEth3Nf4f	147.32.84.165	3364	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589345.146828	COu83WD3TwGnC2TSb	147.32.84.165	3365	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589345.220002	CgSOU6sOqCBVnOx3g	147.32.84.206	1300	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589346.028676	Ch9exzvS5EYmlYQR1	147.32.84.205	1891	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589346.028676	CR758S25kuUSBFSJf5	147.32.84.205	1892	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589346.028676	C7atlPlmbRcjyWANk	147.32.84.205	1893	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589346.028676	CSHXvC7L9gkNactfi	147.32.84.205	1894	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589346.028676	CRgszLKgsJ28unt3e	147.32.84.205	1895	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589346.028676	CBYslh4ZgQXwCriTOa	147.32.84.205	1896	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589346.028676	C8mdLz1Fg5X8QvCJLl	147.32.84.205	1897	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589346.028676	C07dEM1Iqn93l0tAg8	147.32.84.205	1898	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589346.028676	CTZweb2vSYg6edkQf	147.32.84.205	1899	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589346.028676	Cq8V7B40I0pF6meAaf	147.32.84.205	1901	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589346.028676	CQXv6Q1TPsYRSP0nT3	147.32.84.205	1902	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589346.028676	CUL2MZ2u3KNTtnCLf6	147.32.84.205	1903	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589346.028676	ChPylq2AxCl3QbjXD9	147.32.84.205	1904	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589346.028676	CnsRb32zTvZMP30M8c	147.32.84.205	1906	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589346.028676	CE45Me4KLxwgf5E7P3	147.32.84.205	1905	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589346.028676	CXSPCk39L5wavBxuU9	147.32.84.205	1907	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589346.028676	CgweHY2dM5sTSKrll7	147.32.84.205	1909	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589346.028676	C8vFCD3YotN60eQUX9	147.32.84.205	1911	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589346.433011	CGKlrT3iNc1dicMKDa	147.32.84.205	1919	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589347.200551	C2WClh4QbWSC8LrUN7	147.32.84.165	3372	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589347.200551	C8nHUK3URooJXFonrh	147.32.84.165	3373	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589347.435501	CxQwVn2CJCm8FERZa5	147.32.84.165	3378	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589349.170302	CPWgDr3RTyx6vlBa32	147.32.84.206	4649	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589349.519375	CHoEEm1AJjgFOY2vr5	147.32.84.206	4685	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589349.520888	C548cNzCP4T9EByxl	147.32.84.206	4686	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589349.843207	CvsfA44tkoLOzcrMcg	147.32.84.207	1134	212.117.177.186	65500	unknown_dce_rpc_auth_type_139	-	F	bro
1313589351.771581	CVdVJq1nk1zJFN0mx5	147.32.84.204	2415	212.117.161.86	65500	unknown_dce_rpc_auth_type_205	-	F	bro
1313589354.112981	C7lANoqKxJm24Efac	147.32.84.206	4699	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589354.112981	CaZ9mMwzJCygHvcl	147.32.84.206	4700	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589354.967052	C8Z6ag4Dudc14r5899	147.32.84.206	4710	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589354.967052	CEMT2F275eOdW6goWh	147.32.84.206	4711	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589355.070521	Cr2sj919FyL8nrRJ65	147.32.84.192	3243	212.117.161.86	65500	unknown_dce_rpc_auth_type_182	-	F	bro
