#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	weird
#open	2019-04-15-10-12-51
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	name	addl	notice	peer
#types	time	string	addr	port	addr	port	string	string	bool	string
1313583870.684872	CUOtvC1tWEu85lUHVb	60.190.223.75	2012	147.32.84.165	1048	bad_TCP_checksum	-	F	bro
1313588937.716658	C7Uo0Q3FctPcEoyYn7	147.32.84.191	2458	61.177.120.254	6667	empty_http_request	-	F	bro
1313588938.027820	CU3hCQ14Sg12rTypKb	147.32.84.165	1744	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588940.004880	C5QSoC3SaQD6qOyqmc	147.32.84.206	3348	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588940.004880	Cc4bh11pmap4ifmnBe	147.32.84.206	3349	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588940.163223	CUTyRY2VLl38HwS8qf	147.32.84.192	2492	212.117.161.86	65500	unknown_dce_rpc_auth_type_225	-	F	bro
1313588940.422510	C8dGpA4SFOUYv7X47c	147.32.84.165	1750	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588940.492949	CYhHRT1nTxfWVIjf69	147.32.84.165	1751	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588940.497379	CeZDp62qtAQU6vvRc9	147.32.84.165	1752	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588940.584110	CCDYqQ19yo5fzU8F0a	147.32.84.165	1754	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588941.777573	CW3OGM1Rj3hbJKKdhi	147.32.84.165	1763	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588941.777573	C3Pt9q4x7z3vDudV2	147.32.84.165	1764	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588941.901491	CDCHkE4aMRBR2LJzkd	147.32.84.207	4476	212.117.177.186	65500	unknown_dce_rpc_auth_type_158	-	F	bro
1313588941.934973	CCBBdP2kT4zsst0PFk	147.32.84.206	3382	61.17.216.94	6667	irc_line_too_short	-	F	bro
1313588942.640008	CzvunS32Ze7ypwc2ea	147.32.84.209	4857	212.117.177.186	65500	unknown_dce_rpc_auth_type_204	-	F	bro
1313588942.651059	COT7nv31hnuHpi9kZ2	147.32.84.204	137	147.32.84.171	137	dns_unmatched_msg	-	F	bro
1313588942.651059	CCBBdP2kT4zsst0PFk	147.32.84.206	3382	61.17.216.94	6667	irc_invalid_command	-	F	bro
1313588942.651059	CCBBdP2kT4zsst0PFk	147.32.84.206	3382	61.17.216.94	6667	bad_HTTP_request	-	F	bro
1313588942.651059	CCBBdP2kT4zsst0PFk	147.32.84.206	3382	61.17.216.94	6667	empty_http_request	-	F	bro
1313588942.721202	Ck5RDA1ofKIdInpCof	147.32.84.208	1303	50.7.244.234	65500	unknown_dce_rpc_auth_type_48	-	F	bro
1313588943.461257	CzvunS32Ze7ypwc2ea	147.32.84.209	4857	212.117.177.186	65500	unknown_dce_rpc_auth_type_130	-	F	bro
1313588945.244397	CYjPNz3pwxFWhMJ4Wf	147.32.84.205	1314	212.117.177.186	65500	unknown_dce_rpc_auth_type_71	-	F	bro
1313588945.592865	CYjPNz3pwxFWhMJ4Wf	147.32.84.205	1314	212.117.177.186	65500	unknown_dce_rpc_auth_type_5	-	F	bro
1313588945.971209	CpRAvPwywjOM6qGOf	147.32.84.206	3364	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588946.427978	CcCoBr4DdnUrbTpTXj	147.32.84.206	3365	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588948.753967	CS4Jxc1NqCmdrD6Jl1	147.32.84.208	1313	50.7.244.234	65500	unknown_dce_rpc_auth_type_216	-	F	bro
1313588949.263336	CS4Jxc1NqCmdrD6Jl1	147.32.84.208	1313	50.7.244.234	65500	unknown_dce_rpc_auth_type_248	-	F	bro
1313588949.502570	CS4Jxc1NqCmdrD6Jl1	147.32.84.208	1313	50.7.244.234	65500	unknown_dce_rpc_auth_type_40	-	F	bro
1313588949.685248	CwGRKC3uPwPRGzaRo6	147.32.84.206	3379	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588949.720666	C7kzNL1AHvd4pQDDpf	147.32.84.206	3380	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588951.132266	ChkpP32VA7QF7p2Ctd	147.32.84.192	2512	212.117.161.86	65500	unknown_dce_rpc_auth_type_170	-	F	bro
1313588951.413172	ChkpP32VA7QF7p2Ctd	147.32.84.192	2512	212.117.161.86	65500	unknown_dce_rpc_auth_type_185	-	F	bro
1313588951.779315	ChkpP32VA7QF7p2Ctd	147.32.84.192	2512	212.117.161.86	65500	unknown_dce_rpc_auth_type_127	-	F	bro
1313588952.988167	CUBn1I12eztksT0Jff	147.32.84.165	1802	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588953.045478	Czsyzd4a3mWPN0maj5	147.32.84.165	1803	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588953.045478	CrzL502FZMKld12Itc	147.32.84.165	1804	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588953.663457	C9FsUc2Kgm0CsPORHf	147.32.84.165	1813	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588954.811555	CzR1sE2LRP65y57s3j	147.32.84.165	1815	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588954.811555	C0OP8U2tWNrz5euTCh	147.32.84.165	1816	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588955.557982	C2Ot3Z8PY3Sy6xqjb	147.32.84.204	1025	147.32.80.9	53	dns_unmatched_reply	-	F	bro
1313588956.477288	CzgXVr2vJD88eirpJd	147.32.84.165	1828	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588956.784138	C93Ykp1gyzrs4ben14	147.32.84.205	1339	212.117.177.186	65500	unknown_dce_rpc_auth_type_211	-	F	bro
1313588956.899807	CdPvAc4GDb6UkYgKea	147.32.84.165	1830	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588957.885943	C93Ykp1gyzrs4ben14	147.32.84.205	1339	212.117.177.186	65500	unknown_dce_rpc_auth_type_205	-	F	bro
1313588957.932385	C93Ykp1gyzrs4ben14	147.32.84.205	1339	212.117.177.186	65500	unknown_dce_rpc_auth_type_108	-	F	bro
1313588960.246175	CoxoQ12l1dYzJIbDue	147.32.84.209	4873	212.117.177.186	65500	unknown_dce_rpc_auth_type_186	-	F	bro
1313588960.752701	CoxoQ12l1dYzJIbDue	147.32.84.209	4873	212.117.177.186	65500	unknown_dce_rpc_auth_type_47	-	F	bro
1313588961.602937	C7GI4w3HMKHYaaHHVi	147.32.84.206	3406	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588961.767888	CQ8NpIGdTDEe2slO9	147.32.84.206	3407	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588962.573333	C3rbh8NgoG3KHRlcj	147.32.84.206	3411	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588962.605267	CHTiyo2tnt5M2r0Z9b	147.32.84.206	3412	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588963.186809	C5wsga1fpIqpkEaPCd	147.32.84.206	3415	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588963.202627	CLkYzQ1xQUVl2gDsb	147.32.84.206	3416	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588963.222160	CliUIP4GGXUqrNTA3	147.32.84.205	1343	212.117.177.186	65500	unknown_dce_rpc_auth_type_170	-	F	bro
1313588963.434025	CliUIP4GGXUqrNTA3	147.32.84.205	1343	212.117.177.186	65500	unknown_dce_rpc_auth_type_184	-	F	bro
1313588964.190141	CycpOd274TgxJis6f6	147.32.84.192	2547	212.117.161.86	65500	unknown_dce_rpc_auth_type_129	-	F	bro
1313588964.355669	CK5yRc2J23cwfS3lo9	147.32.84.206	3420	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588964.355669	C8RZMp5q08XWAbTz4	147.32.84.206	3421	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588964.714972	CycpOd274TgxJis6f6	147.32.84.192	2547	212.117.161.86	65500	unknown_dce_rpc_auth_type_251	-	F	bro
1313588964.925651	CycpOd274TgxJis6f6	147.32.84.192	2547	212.117.161.86	65500	unknown_dce_rpc_auth_type_224	-	F	bro
1313588965.552108	CxsBSi1B2OmZ6AFbl7	147.32.84.207	4495	212.117.177.186	65500	unknown_dce_rpc_auth_type_28	-	F	bro
1313588966.058273	Ck9Hhw2quDIZeYX4zc	147.32.84.206	3431	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588966.063127	CErN862pVwrYEnOFq1	147.32.84.206	3432	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588966.980137	CrBUZgi150oI7Y427	147.32.84.206	3437	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588966.980137	CS1eCeTpGpg63dJC7	147.32.84.206	3438	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588967.197410	CzmUS647lEbhfWuAVl	147.32.84.193	1867	89.149.217.37	65500	unknown_dce_rpc_auth_type_139	-	F	bro
1313588968.979096	CXrYAq1bWxy3d0feEf	147.32.84.165	1871	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588968.979096	CnXovr3nrj3wur48eh	147.32.84.165	1872	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588969.264608	CDioto2kWQIVmDHMc	147.32.84.205	1358	212.117.177.186	65500	unknown_dce_rpc_auth_type_148	-	F	bro
1313588969.311960	CDioto2kWQIVmDHMc	147.32.84.205	1358	212.117.177.186	65500	unknown_dce_rpc_auth_type_48	-	F	bro
1313588969.569934	CDioto2kWQIVmDHMc	147.32.84.205	1358	212.117.177.186	65500	unknown_dce_rpc_auth_type_200	-	F	bro
1313588970.691555	CCtNkC1GyLmWSvtZC5	147.32.84.207	4518	61.17.216.25	6667	irc_line_too_short	-	F	bro
1313588970.769493	CPc4mt1g3Y6AMRu6y9	147.32.84.165	1884	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588970.769493	CG1qOT9o5aGgvQgSc	147.32.84.165	1885	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588971.385506	CCtNkC1GyLmWSvtZC5	147.32.84.207	4518	61.17.216.25	6667	irc_invalid_command	-	F	bro
1313588971.385506	CCtNkC1GyLmWSvtZC5	147.32.84.207	4518	61.17.216.25	6667	bad_HTTP_request	-	F	bro
1313588971.385506	CCtNkC1GyLmWSvtZC5	147.32.84.207	4518	61.17.216.25	6667	empty_http_request	-	F	bro
1313588971.782948	Cf32SYPuKsOqM83e	147.32.84.192	2554	212.117.161.86	65500	unknown_dce_rpc_auth_type_118	-	F	bro
1313588971.946005	CMXYXk4jZbaK2JNKNf	147.32.84.206	3447	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588971.954797	CA4FoJvRSfKlO7mT3	147.32.84.206	3448	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588971.969488	Cf32SYPuKsOqM83e	147.32.84.192	2554	212.117.161.86	65500	unknown_dce_rpc_auth_type_140	-	F	bro
1313588972.714000	CrqiG44Y29MWjqGV4l	147.32.84.165	1901	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588972.772996	CPjGCOwlqGRSgp7v3	147.32.84.165	1902	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588972.807202	Cn7fxI2My2s9PI1xPe	147.32.84.207	4504	212.117.177.186	65500	unknown_dce_rpc_auth_type_119	-	F	bro
1313588973.582171	CkIbR34AucfwFRO9f2	147.32.84.205	1367	212.117.177.186	65500	unknown_dce_rpc_auth_type_154	-	F	bro
1313588973.872165	CkIbR34AucfwFRO9f2	147.32.84.205	1367	212.117.177.186	65500	unknown_dce_rpc_auth_type_198	-	F	bro
1313588974.245698	CkIbR34AucfwFRO9f2	147.32.84.205	1367	212.117.177.186	65500	unknown_dce_rpc_auth_type_22	-	F	bro
1313588975.078344	Cf7TQo2Vf5SZ775ps2	147.32.84.207	4514	212.117.177.186	65500	unknown_dce_rpc_auth_type_214	-	F	bro
1313588975.305918	Cf7TQo2Vf5SZ775ps2	147.32.84.207	4514	212.117.177.186	65500	unknown_dce_rpc_auth_type_61	-	F	bro
1313588975.550073	CpiBzn1pBPVArbYDB	147.32.84.193	1881	89.149.217.37	65500	unknown_dce_rpc_auth_type_11	-	F	bro
1313588975.695093	CpiBzn1pBPVArbYDB	147.32.84.193	1881	89.149.217.37	65500	unknown_dce_rpc_auth_type_222	-	F	bro
1313588975.781156	CpiBzn1pBPVArbYDB	147.32.84.193	1881	89.149.217.37	65500	unknown_dce_rpc_auth_type_59	-	F	bro
1313588980.759209	CsSSyB4uREZ7qIFeze	147.32.84.205	1371	212.117.177.186	65500	unknown_dce_rpc_auth_type_238	-	F	bro
1313588980.805200	CsSSyB4uREZ7qIFeze	147.32.84.205	1371	212.117.177.186	65500	unknown_dce_rpc_auth_type_244	-	F	bro
1313588981.643319	CvkJbb49FZDHyuBcLl	147.32.84.165	1931	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588981.643319	CTEKFy2ZkHFgbQhlw4	147.32.84.165	1932	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588981.735409	CBz6jr2leIBpPIAWI5	147.32.84.208	1386	50.7.244.234	65500	unknown_dce_rpc_auth_type_48	-	F	bro
1313588981.751830	C8iUy93EzagXNZpuu5	147.32.84.165	1941	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588981.753125	CLApYdriByrvr0Sv6	147.32.84.165	1942	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588981.775196	CBz6jr2leIBpPIAWI5	147.32.84.208	1386	50.7.244.234	65500	unknown_dce_rpc_auth_type_221	-	F	bro
1313588981.821294	CBz6jr2leIBpPIAWI5	147.32.84.208	1386	50.7.244.234	65500	unknown_dce_rpc_auth_type_28	-	F	bro
1313588983.425625	Cuf1TWfa1w39UUXz9	147.32.84.207	1673	147.32.80.9	53	dns_unmatched_reply	-	F	bro
1313588984.970333	CCQzGj4Bw2J0UKOLml	147.32.84.193	1898	89.149.217.37	65500	unknown_dce_rpc_auth_type_51	-	F	bro
1313588985.009099	COfAQL21rM56aBZee4	147.32.84.206	3475	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588985.009099	CSTHS8EfINuGWmCn5	147.32.84.206	3476	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588985.241564	CGuIKj46HrLRfczxb	147.32.84.192	2581	212.117.161.86	65500	unknown_dce_rpc_auth_type_36	-	F	bro
1313588985.506701	CqlAm73ZAkJIeA6H72	147.32.84.165	1963	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588985.506701	CAZsIn3rTUvjmwjPea	147.32.84.165	1964	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588986.429194	C1HCfUV5hqrVTB228	147.32.84.165	1725	212.117.171.138	65500	unknown_dce_rpc_auth_type_235	-	F	bro
1313588986.790023	CwkiPE2m96gRXpaaU2	147.32.84.165	1975	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588986.790023	CrHQr14m1I1LDOIcQd	147.32.84.165	1976	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588987.009807	C3Mau25Dj2aAehL58	147.32.84.165	1979	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588987.014355	CtXA874mwTxTtZJ2Sa	147.32.84.165	1980	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588987.304565	C1HCfUV5hqrVTB228	147.32.84.165	1725	212.117.171.138	65500	unknown_dce_rpc_auth_type_181	-	F	bro
1313588989.238516	CPRH6i17TV4G54NfVg	147.32.84.209	1568	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588989.896359	C89tvM38v4N3aAE38c	147.32.84.209	4944	66.18.85.2	6667	irc_line_too_short	-	F	bro
1313588989.979122	CHpG9S39k88CleHhe7	147.32.84.207	4536	212.117.177.186	65500	unknown_dce_rpc_auth_type_214	-	F	bro
1313588990.987791	Cgx2hon9HEkEV9loi	147.32.84.193	1910	89.149.217.37	65500	unknown_dce_rpc_auth_type_229	-	F	bro
1313588991.435137	Cgx2hon9HEkEV9loi	147.32.84.193	1910	89.149.217.37	65500	unknown_dce_rpc_auth_type_91	-	F	bro
1313588992.352590	ClZF3v2LUGQmMleDmc	147.32.84.206	3488	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588992.795709	CAJCN83plvpa87FLCj	147.32.84.206	3490	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588992.799905	C0QlXu1uPAenPzWMW	147.32.84.204	1736	212.117.161.86	65500	unknown_dce_rpc_auth_type_246	-	F	bro
1313588994.692558	CHE0WA2adkYC9nAO97	147.32.84.206	3507	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588994.692558	CkbIFl4jmCACLUqE7k	147.32.84.206	3508	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588994.769254	CQaQ2s4xGRujP39nVc	147.32.84.207	1323	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588994.969592	CkZlvP3OJX8m5exSCe	147.32.84.206	3300	50.7.244.234	65500	unknown_dce_rpc_auth_type_177	-	F	bro
1313588995.509623	CkZlvP3OJX8m5exSCe	147.32.84.206	3300	50.7.244.234	65500	unknown_dce_rpc_auth_type_184	-	F	bro
1313588997.296435	C7c7JGxL8ETtqFYqh	147.32.84.193	1918	89.149.217.37	65500	unknown_dce_rpc_auth_type_106	-	F	bro
1313588998.045772	C75Z4r1Xv4HNUrWfM1	147.32.84.165	2017	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588998.217181	CMD0o62HUhb3U0Zwd7	147.32.84.165	2018	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588998.427420	CVdjSw12K3w5ZaorRk	147.32.84.207	4542	212.117.177.186	65500	unknown_dce_rpc_auth_type_36	-	F	bro
1313588998.662936	CVdjSw12K3w5ZaorRk	147.32.84.207	4542	212.117.177.186	65500	unknown_dce_rpc_auth_type_47	-	F	bro
1313588998.802618	CVdjSw12K3w5ZaorRk	147.32.84.207	4542	212.117.177.186	65500	unknown_dce_rpc_auth_type_91	-	F	bro
1313588999.324610	CSIXLMoSHAT3zfVwc	147.32.84.207	4562	212.117.177.186	65500	unknown_dce_rpc_auth_type_30	-	F	bro
1313588999.772688	CMyOqb1FfVgWRJH7A6	147.32.84.165	2027	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588999.810018	CAlS5w3c38Gyk4146c	147.32.84.165	2028	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313588999.836710	CJlGBK2OolTvecvR1e	147.32.84.207	4554	212.117.177.186	65500	unknown_dce_rpc_auth_type_28	-	F	bro
1313589000.070833	CJlGBK2OolTvecvR1e	147.32.84.207	4554	212.117.177.186	65500	unknown_dce_rpc_auth_type_247	-	F	bro
1313589000.070833	CJlGBK2OolTvecvR1e	147.32.84.207	4554	212.117.177.186	65500	too_much_dce_rpc_fragment_data	-	F	bro
1313589000.683421	Cp6bDYpoA5S9tATU5	147.32.84.207	4564	212.117.177.186	65500	unknown_dce_rpc_auth_type_140	-	F	bro
1313589006.803470	CfLUC246DJ4HNoQqL3	147.32.84.206	3533	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589006.803470	CUW0Ft1QJ3LqIdAO7i	147.32.84.206	3534	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589007.597282	CL1ghz3JiIJ3QBb4sd	147.32.84.206	3540	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589007.597282	CgLDdD3LOE6LVShDdf	147.32.84.206	3541	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589008.210280	C1ATjg34rOC22iFXR6	147.32.84.206	3544	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589008.232109	CsuBQ8MALPEoDcQq1	147.32.84.206	3545	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589008.232109	CzhLz62RBjMXSsO70g	147.32.84.206	3546	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589008.232109	CRZrRC4mKZQIAeLKai	147.32.84.206	3547	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589009.177092	CD3rCD2YH9uKmXPB15	147.32.84.192	2633	212.117.161.86	65500	unknown_dce_rpc_auth_type_235	-	F	bro
1313589009.325418	CCZ90T2LkSqcXVCmp8	147.32.84.206	3549	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589009.325418	CzX7ZE1RbyedjXQZ56	147.32.84.206	3550	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589009.505657	CD3rCD2YH9uKmXPB15	147.32.84.192	2633	212.117.161.86	65500	unknown_dce_rpc_auth_type_150	-	F	bro
1313589009.521675	C0cNvbqpGVBRonz57	147.32.84.204	1757	212.117.161.86	65500	unknown_dce_rpc_auth_type_64	-	F	bro
1313589010.018574	C0cNvbqpGVBRonz57	147.32.84.204	1757	212.117.161.86	65500	unknown_dce_rpc_auth_type_134	-	F	bro
1313589010.183133	C0cNvbqpGVBRonz57	147.32.84.204	1757	212.117.161.86	65500	unknown_dce_rpc_auth_type_0	-	F	bro
1313589010.219871	C0cNvbqpGVBRonz57	147.32.84.204	1757	212.117.161.86	65500	unknown_dce_rpc_auth_type_68	-	F	bro
1313589011.081921	Cu1euf1IZNgCToMBdg	147.32.84.206	3556	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589011.161954	CNUvud2iTlUjl71Qk7	147.32.84.206	3557	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589011.618548	COYtd538GbytRiZTif	147.32.84.206	3480	50.7.244.234	65500	unknown_dce_rpc_auth_type_35	-	F	bro
1313589011.887789	COYtd538GbytRiZTif	147.32.84.206	3480	50.7.244.234	65500	unknown_dce_rpc_auth_type_50	-	F	bro
1313589011.957228	CUeo2i26VBE9hzh5v8	147.32.84.206	3566	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589011.957228	CRifnBBlInYr1pmG5	147.32.84.206	3567	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589013.224430	CIHqUTSaz6yOt7mEb	147.32.84.208	1431	50.7.244.234	65500	unknown_dce_rpc_auth_type_244	-	F	bro
1313589013.500023	CIHqUTSaz6yOt7mEb	147.32.84.208	1431	50.7.244.234	65500	unknown_dce_rpc_auth_type_174	-	F	bro
1313589013.870514	CA7hMlNpmxgC7QSx7	147.32.84.165	2079	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589013.878639	CawlN345rU2CvHQa53	147.32.84.165	2080	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589013.878639	CXopaC49DCblmxiZf6	147.32.84.165	2081	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589013.878639	CLnZLwhRAy0Yj1ju8	147.32.84.165	2082	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589015.785613	CLxLLf4KcAstf04Xd7	147.32.84.165	2099	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589015.945888	Cya306488U2BZtk8Vf	147.32.84.165	2101	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589016.659192	CtPPX3F19qOCUdSY4	147.32.84.207	4580	212.117.177.186	65500	unknown_dce_rpc_auth_type_173	-	F	bro
1313589016.960224	C2UgvCHKIaF3uUSa7	147.32.84.206	3578	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589016.960224	CUl4eH8CdLUo7W1Ch	147.32.84.206	3579	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589017.720234	CLFX5v2YcVYGSwIGUh	147.32.84.165	2113	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589018.313261	C09rlH38TS9MVJMiJ	147.32.84.191	2546	212.117.177.188	65500	unknown_dce_rpc_auth_type_75	-	F	bro
1313589018.427170	Cql4Fn1ras9nl9DJzj	147.32.84.165	2116	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589018.475088	C09rlH38TS9MVJMiJ	147.32.84.191	2546	212.117.177.188	65500	unknown_dce_rpc_auth_type_69	-	F	bro
1313589018.790050	C09rlH38TS9MVJMiJ	147.32.84.191	2546	212.117.177.188	65500	unknown_dce_rpc_auth_type_211	-	F	bro
1313589021.701170	CbtNUt3NtI2tKNkBH5	147.32.84.205	137	147.32.84.171	137	dns_unmatched_reply	-	F	bro
1313589022.939684	COBSTJ2FBslgZN90c6	147.32.84.206	3590	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589022.939684	CG91c91Ol44hukeT23	147.32.84.206	3591	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589024.320790	C12PVo4aafzGu0rs14	147.32.84.207	4593	212.117.177.186	65500	unknown_dce_rpc_auth_type_74	-	F	bro
1313589024.533620	C12PVo4aafzGu0rs14	147.32.84.207	4593	212.117.177.186	65500	unknown_dce_rpc_auth_type_165	-	F	bro
1313589026.033952	CdbBgtowb7gUejFGe	147.32.84.204	1793	212.117.161.86	65500	unknown_dce_rpc_auth_type_208	-	F	bro
1313589026.655379	Cnipq42BqyBh7Uv1J8	147.32.84.165	2140	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589026.655379	CdPhKR1Gx2ug2sBrG5	147.32.84.165	2141	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589026.778162	C5EEk84EvCvwMwgXVb	147.32.84.165	2143	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589027.202389	C7XZ7A194fnZaOAtkh	147.32.84.165	2144	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589028.212163	CPzA7rrdbTdZpUFa1	147.32.84.165	2151	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589028.212163	CI9hIX3hhlViaT0fP6	147.32.84.165	2152	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589028.284756	CUCs355InQJib5zbk	147.32.84.165	1537	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589028.895636	C7fx4x1qSOh0yyx5Sf	147.32.84.193	1967	89.149.217.37	65500	unknown_dce_rpc_auth_type_153	-	F	bro
1313589029.196785	C7fx4x1qSOh0yyx5Sf	147.32.84.193	1967	89.149.217.37	65500	unknown_dce_rpc_auth_type_215	-	F	bro
1313589030.045104	CszXMz3irGrBqx2Kz2	147.32.84.206	3607	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589030.045104	CRrZTu29mRObKPGvD7	147.32.84.206	3608	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589030.507833	C416qG32lPAP8KMco5	147.32.84.165	2164	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589030.507833	ClO1UB4GusF7MO4LD8	147.32.84.165	2165	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589031.233703	CFVZBp2tk2TIsKcgul	147.32.84.205	1874	147.32.80.9	53	dns_unmatched_reply	-	F	bro
1313589031.701249	CbtNUt3NtI2tKNkBH5	147.32.84.205	137	147.32.84.171	137	dns_unmatched_msg	-	F	bro
1313589031.784602	CVv0j4wP6fnya0ZRb	147.32.84.165	2171	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589032.051711	C9XNXw4BFFsa1u2jR3	147.32.84.165	2172	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589032.051711	CTSMI32bZySdlB9W98	147.32.84.165	2173	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589032.051711	CdXJLEeb8ls9Vfvph	147.32.84.165	2175	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313589033.224213	CaYS3s3V50Bf8zfRag	147.32.84.209	4927	212.117.177.186	65500	unknown_dce_rpc_auth_type_96	-	F	bro
